x,y,z
195.902,250.126,0.0
195.717,245.225,0.0
195.536,240.325,0.0
195.362,235.425,0.0
195.202,230.524,0.0
195.062,225.622,0.0
194.95,220.72,0.0
194.868,215.817,0.0
194.815,210.913,0.0
194.774,206.01,0.0
194.708,201.107,0.0
194.543,196.206,0.0
194.135,191.321,0.0
193.194,186.513,0.0
191.185,182.062,0.0
187.648,178.722,0.0
183.11,176.912,0.0
