x,y,z
195.901,250.126,0.0
195.717,245.309,0.0
195.533,240.492,0.0
195.349,235.675,0.0
195.166,230.858,0.0
194.986,226.041,0.0
194.827,221.223,0.0
194.731,216.403,0.0
194.714,211.583,0.0
194.742,206.763,0.0
194.782,201.942,0.0
194.823,197.122,0.0
194.864,192.302,0.0
194.91,187.482,0.0
195.01,182.662,0.0
195.408,177.861,0.0
196.587,173.196,0.0
198.781,168.915,0.0
201.843,165.203,0.0
205.623,162.228,0.0
209.942,160.099,0.0
214.365,158.187,0.0
218.507,155.73,0.0
